price,latitude,longitude,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price
4,40.64816,-74.08445,100.0,78.69644493311343,1.0,1.0,1,0,1,0,2,2.0,2.0,4.0,30,60,90,90,30,40,199,3,0,4.87,4.88,4.38,4.96,4.99,4.91,4.88,1.84,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,3346,3331.0,426.0,0,0,0,1,1,1,1,1,0,0,1,1.7619047619047619
0,40.7541,-73.80255,70.0,89.0,4.0,8.0,4,1,3,0,2,2.0,1.0,1.0,0,0,0,248,30,365,6,2,0,4.83,4.83,4.17,5.0,5.0,4.17,4.83,0.4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,2605,531.0,303.0,0,0,1,0,0,0,1,0,0,0,1,1.2580645161290323
0,40.6365,-74.02449,90.0,67.0,6.0,17.0,3,0,3,0,2,1.0,1.0,1.0,0,3,33,308,30,1125,6,0,0,4.83,4.83,4.83,5.0,4.5,4.67,4.83,0.16,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4114,1174.0,464.0,0,0,0,0,1,1,1,1,0,0,1,1.45
1,40.67682,-73.94913,91.2799962938942,75.0,1.0,2.0,1,1,0,0,2,1.0,0.0,1.0,0,0,3,278,31,1125,26,3,0,4.92,4.85,4.96,4.96,4.88,4.85,4.96,0.42,0,0,1,0,1,0,3,1,0,1,1,0,0,0,0,1937,1932.0,203.0,0,1,0,0,1,1,1,1,0,0,1,2.1127450980392157
2,40.78316,-73.94732,100.0,83.0,75.0,81.0,74,72,2,0,4,1.0,2.0,1.0,30,60,90,365,364,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3662,1385.667299530936,382.2577618941255,1,0,0,0,1,0,0,1,0,0,1,2.825
5,40.75788915956522,-73.98555581756457,99.0,100.0,3.0,3.0,3,3,0,0,2,1.0,1.0,1.0,17,38,68,235,1,365,132,132,48,4.64,4.62,4.66,4.58,4.67,4.83,4.48,28.91,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,264,216.0,86.0,0,1,0,0,0,0,1,0,1,0,0,4.108433734939759
2,40.81127,-73.94561,75.0,67.0,4.0,9.0,4,2,2,0,5,1.0,1.0,2.0,0,2,32,32,30,90,131,2,0,4.63,4.66,4.57,4.56,4.54,4.48,4.55,0.81,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,5162,4918.0,169.0,0,1,0,0,1,0,1,1,0,0,1,1.9365351629502572
3,40.7749268,-73.9481632,100.0,82.0,242.0,373.0,213,213,0,0,3,1.0,0.0,1.0,0,8,38,312,30,365,2,0,0,4.0,4.0,4.5,4.5,4.5,5.0,4.0,0.11,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,637.0,598.0,0,0,1,0,1,1,1,1,0,0,1,2.825
5,40.71579,-74.00587,100.0,96.0,4494.0,4784.0,876,876,0,0,4,1.5,2.0,2.0,0,0,0,0,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,0,0,1,0,1,4.5
3,40.68387,-73.91782,91.2799962938942,78.69644493311343,1.0,2.0,1,1,0,0,3,1.5,2.0,2.0,30,60,90,365,30,99,34,0,0,4.62,4.79,4.26,4.85,4.82,4.62,4.47,0.32,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3278,3248.0,1789.0,0,1,1,0,0,0,1,0,0,0,1,1.8409785932721712
5,40.8056,-73.93753,91.2799962938942,80.0,1.0,4.0,1,1,0,0,15,0.5,3.0,3.0,29,59,89,364,30,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,0,1,1,0,1,0,3,1,0,0,0,1,0,0,0,1588,447.0,447.0,0,1,0,0,1,1,1,1,0,0,1,2.0129310344827585
1,40.70467,-73.93659,95.0,100.0,5.0,5.0,5,0,5,0,1,1.0,1.0,1.0,19,49,79,319,30,1125,20,2,1,4.6,4.5,4.65,4.4,4.55,4.75,4.45,0.4,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,2795,1577.0,107.0,0,0,0,0,0,0,1,0,0,0,1,2.7847358121330723
1,40.74523,-73.92318,0.0,38.0,1.0,1.0,1,0,1,0,1,1.0,1.0,1.0,0,0,0,244,90,180,34,2,1,4.93,4.89,4.89,4.96,4.96,4.79,4.93,0.2,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,5334,5185.0,111.0,0,0,0,0,0,1,1,1,0,0,1,1.7613636363636365
1,40.65534,-73.95993,91.2799962938942,78.69644493311343,1.0,3.0,1,1,0,0,2,1.0,1.0,3.0,0,27,54,329,30,1125,527,9,1,4.87,4.93,4.94,4.95,4.97,4.77,4.87,4.62,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3813,3500.0,111.0,0,1,0,0,1,1,1,1,0,0,1,1.792
3,40.59602624898401,-73.76894869362746,100.0,100.0,1.0,1.0,1,1,0,0,2,1.0,2.0,2.0,29,59,89,364,30,1125,6,2,0,5.0,4.83,5.0,5.0,5.0,4.67,4.83,0.46,0,1,1,0,1,2,3,1,0,1,0,0,1,0,0,3795,469.0,411.0,0,0,0,1,0,1,0,1,0,0,1,1.6666666666666667
0,40.7719841003418,-73.95451354980469,99.0,71.0,170.0,345.0,130,130,0,0,2,1.0,1.0,1.0,2,2,10,285,30,1125,7,1,0,4.71,5.0,4.57,5.0,5.0,5.0,4.43,0.19,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3188,1181.0,147.0,0,1,1,0,1,1,1,0,0,0,1,2.825
2,40.71113330859204,-73.96741135582123,0.0,0.0,1.0,4.0,1,0,1,0,2,1.0,1.0,1.0,29,59,89,364,30,365,4,0,0,4.75,4.5,4.0,4.5,5.0,4.5,4.75,0.2,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1307,680.0,587.0,0,0,0,0,1,0,1,0,0,0,1,2.7847358121330723
5,40.7477,-73.98662,100.0,82.0,8.0,14.0,8,0,8,0,4,1.0,1.0,1.6042267050912584,28,56,84,104,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,404,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,3.9859154929577465
3,40.80812421728106,-73.95485532883608,100.0,100.0,7.0,15.0,7,4,3,0,4,1.0,1.0,2.0,2,5,15,168,1,30,64,64,2,4.8,4.89,4.73,4.91,4.78,4.95,4.75,5.26,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,4034,445.0,95.0,0,0,0,0,0,1,1,0,0,0,1,1.9365351629502572
4,40.69583,-73.98501,100.0,85.0,6.0,8.0,1,1,0,0,2,1.0,1.0,2.0,0,22,52,327,30,60,2,2,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.58,0,1,1,1,1,3,3,1,1,1,1,0,0,0,0,1037,183.0,117.0,0,1,1,0,0,0,1,0,0,0,1,3.9
5,40.75469,-73.9733,100.0,100.0,1.0,2.0,1,1,0,0,2,1.0,1.0,1.0,0,0,0,250,30,1125,180,11,0,4.86,4.93,4.77,4.96,4.97,4.98,4.77,2.22,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4140,2515.0,357.0,0,1,1,0,1,1,1,0,0,0,1,3.9859154929577465
5,40.807167053222656,-73.95064544677734,100.0,96.0,7.0,13.0,7,0,7,0,2,1.5,1.0,1.0,14,40,70,336,1,180,33,12,0,4.82,4.76,5.0,4.97,5.0,4.84,4.75,0.38,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,4797,2679.0,130.0,0,1,0,0,1,0,1,1,1,0,1,1.9365351629502572
0,40.68683,-73.91539,99.0,88.0,298.0,347.0,254,6,248,0,2,1.0,1.0,1.0,5,32,32,32,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,3768,1385.667299530936,382.2577618941255,1,1,0,0,0,0,1,0,0,0,1,1.4621848739495797
3,40.83988940119247,-73.86901299613052,100.0,100.0,4.0,8.0,4,4,0,0,16,1.0,2.0,0.0,30,60,90,270,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,0,0,0,0,0,1,0,374,1385.667299530936,382.2577618941255,1,1,1,0,0,1,1,0,0,0,1,1.5714285714285714
4,40.75656,-73.96394,89.0,70.0,17.0,20.0,17,17,0,0,6,2.0,2.0,2.0,23,27,57,175,30,1125,4,3,0,5.0,4.75,5.0,5.0,5.0,5.0,4.75,0.07,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,1743,1738.0,200.0,0,1,0,0,1,1,1,0,1,1,1,3.9859154929577465
5,40.73066,-73.98865,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,248,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,3.291512915129151
2,40.6882557,-73.9638332,100.0,100.0,2.0,3.0,2,0,2,0,2,1.0,1.0,1.0,6,10,23,271,2,1125,505,33,2,4.53,4.63,4.41,4.79,4.8,4.8,4.58,3.37,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,5288,4582.0,85.0,0,0,0,0,1,1,1,1,0,0,1,2.541176470588235
4,40.681623881509424,-73.77610649499535,91.2799962938942,50.0,3.0,6.0,3,3,0,0,2,1.0,2.0,2.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,0,1,1,1,0,3,1,0,0,0,0,1,0,0,900,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,1.6390977443609023
5,40.7413796,-73.9779983,100.0,96.0,4494.0,4784.0,876,876,0,0,4,1.0,2.0,2.0,7,37,67,342,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.246153846153846
3,40.76514,-73.93361,0.0,9.0,5.0,22.0,2,1,1,0,2,1.0,1.0,1.0,30,60,90,365,30,200,29,0,0,4.9,4.97,4.79,4.72,4.9,4.66,4.83,0.24,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,4335,3739.0,549.0,0,1,0,0,1,0,1,0,0,0,1,2.362962962962963
2,40.76344,-73.98946,56.0,44.0,154.0,170.0,153,153,0,0,2,1.0,1.0,1.0,5,35,65,340,30,1125,12,2,0,4.42,4.58,4.25,5.0,4.0,4.83,4.5,0.29,0,1,1,0,1,1,3,1,1,1,0,1,0,0,0,3266,1317.0,173.0,0,1,1,0,0,0,1,0,0,0,1,3.134851138353765
3,40.67036,-73.95812,91.2799962938942,50.0,3.0,3.0,3,2,1,0,6,1.0,2.0,3.0,0,0,0,246,30,365,144,12,0,4.84,4.9,4.91,4.92,4.9,4.78,4.72,3.58,1,1,1,0,1,0,3,1,0,0,1,0,0,0,0,2748,1287.0,357.0,0,0,1,0,1,1,1,1,0,0,1,2.1127450980392157
4,40.75862,-73.97001,100.0,75.0,8.0,10.0,3,1,2,0,4,1.0,2.0,2.0,30,60,90,365,30,1125,3,0,0,5.0,5.0,4.67,5.0,5.0,5.0,4.33,0.03,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,4305,3372.0,3293.0,0,1,0,0,0,0,1,0,0,0,1,3.9859154929577465
3,40.77102713729268,-73.9564883113368,80.0,41.0,3.0,8.0,2,1,1,0,1,1.0,1.0,1.0,0,0,0,216,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.81,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3924,116.0,116.0,0,1,1,0,1,1,1,1,0,0,1,2.825
4,40.74012,-74.00343,100.0,100.0,6.0,6.0,4,0,4,0,2,1.0,1.0,1.6042267050912584,0,3,14,51,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,198,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,4.082644628099174
0,40.67042,-73.94839,91.2799962938942,78.69644493311343,1.0,9.0,1,0,1,0,2,1.0,1.0,1.0,29,59,89,364,500,1125,10,0,0,4.6,5.0,4.44,4.89,5.0,4.78,4.67,0.09,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,4081,3336.0,2985.0,0,0,0,0,0,0,1,0,0,0,1,2.1127450980392157
0,40.74454,-73.89291,99.0,84.0,277.0,310.0,233,4,229,0,2,1.0,1.0,1.0,3,31,31,31,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2334,1385.667299530936,382.2577618941255,1,0,0,0,0,0,1,0,0,0,1,1.1596638655462186
2,40.63629,-74.07918,0.0,78.69644493311343,5.0,6.0,4,3,1,0,3,1.0,1.0,2.0,0,0,0,221,30,180,5,0,0,4.6,4.8,4.2,5.0,5.0,4.8,4.4,0.09,0,1,1,0,1,0,3,1,0,1,0,0,0,0,1,2281,1790.0,1188.0,0,1,1,0,1,1,1,1,0,0,1,1.85
0,40.74251,-73.89761,95.0,69.0,259.0,294.0,216,2,213,1,2,1.0,1.0,1.0,25,53,53,53,30,1125,2,0,0,3.0,3.0,3.0,5.0,3.5,4.5,3.0,0.03,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2315,2003.0,1310.0,0,0,0,0,0,0,1,0,0,0,0,1.1596638655462186
4,40.76128,-73.99331,100.0,94.0,4.0,7.0,3,1,2,0,6,1.0,2.0,2.0,4,27,27,199,30,1125,5,0,0,4.8,4.8,4.0,4.4,4.8,5.0,4.6,0.04,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4677,3619.0,1792.0,0,1,1,0,0,0,1,0,0,0,1,3.134851138353765
2,40.71562521300714,-73.91194367223088,93.0,46.0,10.0,31.0,4,1,3,0,4,1.0,3.0,3.0,0,0,1,276,30,365,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0,1,1,0,1,3,3,1,0,1,0,0,1,0,0,3267,85.0,85.0,0,1,0,0,0,0,1,0,0,0,1,1.5
0,40.70098,-73.91252,99.0,23.0,727.0,1336.0,719,0,719,0,1,2.0,1.0,1.0,30,60,90,365,30,365,1,0,0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.03,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1243.0,1243.0,0,0,1,0,1,0,1,0,0,0,1,1.4621848739495797
1,40.61301,-73.9756,100.0,46.0,2.0,14.0,2,0,2,0,2,1.5,1.0,0.0,30,60,90,90,30,1125,18,2,0,4.83,4.61,4.56,4.94,4.89,4.67,4.61,0.2,1,1,1,0,1,2,1,1,0,0,1,0,0,0,0,4062,2779.0,370.0,0,0,0,0,1,1,1,1,0,0,1,0.8947368421052632
5,40.7844692,-73.948572,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,21,51,81,356,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,2.825
5,40.72083,-73.95864,98.0,88.0,2950.0,5154.0,243,3,3,0,2,1.0,1.0,1.0,0,0,0,99,1,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,2,1,0,1,1,0,0,0,0,643,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,2.7847358121330723
4,40.68410873413086,-73.95925903320312,95.0,70.0,17.0,26.0,17,17,0,0,5,1.0,3.0,4.0,0,0,2,277,30,365,8,3,1,4.75,4.88,4.75,5.0,5.0,4.5,4.5,0.15,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,3825,1653.0,109.0,0,0,0,0,1,1,1,1,0,0,1,2.541176470588235
2,40.66798,-73.75115,100.0,52.0,1.0,2.0,1,1,0,0,4,1.0,2.0,2.0,29,59,89,269,30,365,2,2,0,4.5,4.5,4.5,4.0,4.5,4.0,3.5,0.18,0,0,1,0,1,3,3,1,0,1,0,0,1,0,0,3107,420.0,398.0,0,0,1,0,0,0,1,0,0,0,1,2.35
5,40.7452733,-73.9816864,91.2799962938942,78.69644493311343,9.0,9.0,9,0,9,0,2,1.0,1.0,1.0,17,46,68,77,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,200,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,1,0,0,3.9859154929577465
5,40.75779404784864,-73.96774275227803,100.0,66.0,2.0,2.0,2,2,0,0,4,1.0,2.0,2.0,4,9,19,172,7,365,5,5,2,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0.55,0,1,1,0,1,1,3,0,0,1,0,1,0,0,0,2248,350.0,86.0,0,1,1,0,1,0,1,0,0,0,1,3.9859154929577465
1,40.80468,-73.94913,100.0,82.0,2.0,3.0,2,0,2,0,1,1.5,1.0,1.0,2,32,62,152,30,100,65,2,1,4.83,4.89,4.77,4.89,4.92,4.84,4.78,0.67,1,1,1,0,1,3,1,1,1,1,0,1,0,0,0,4861,2983.0,105.0,0,1,1,0,1,1,1,0,0,0,1,1.9365351629502572
4,40.74836,-73.98677,100.0,95.0,51.0,57.0,51,40,11,0,6,1.0,0.0,3.0,1,1,1,1,1,365,61,2,0,4.52,4.75,4.69,4.7,4.9,4.62,4.54,1.19,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1635,1611.0,287.0,0,0,1,0,1,1,1,1,0,0,1,3.9859154929577465
4,40.57716,-74.14087,100.0,67.0,2.0,2.0,1,1,0,0,2,2.0,1.0,3.0,28,58,88,363,30,1125,57,0,0,4.65,4.82,4.79,4.91,4.82,4.75,4.65,0.49,0,1,1,0,1,3,3,1,0,1,0,0,0,0,1,3735,3569.0,599.0,0,1,0,0,1,1,1,1,0,0,1,4.0
5,40.713833,-74.010242,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,2,277,31,1125,1,0,0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,0.03,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1275.0,1275.0,0,1,1,0,1,1,1,0,0,0,1,4.5
0,40.804021907648334,-73.95859832364208,100.0,96.0,41.0,45.0,39,0,27,12,1,2.0,1.0,1.0,0,0,3,183,30,365,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1864,260.0,260.0,0,1,1,0,1,0,1,0,0,0,1,1.7560975609756098
0,40.70683,-73.9193,97.0,46.0,67.0,67.0,46,0,46,0,1,1.0,1.0,1.0,0,0,0,61,30,1125,8,1,0,5.0,4.88,5.0,5.0,5.0,5.0,4.88,0.24,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,3597,1100.0,351.0,0,0,0,0,1,1,1,1,0,0,1,1.4621848739495797
2,40.69836,-73.78997,100.0,97.0,1.0,1.0,1,1,0,0,2,1.0,1.0,1.0,3,19,49,129,1,28,154,79,6,4.72,4.71,4.77,4.88,4.82,4.29,4.64,8.22,0,1,1,0,1,3,3,1,0,1,0,0,1,0,0,751,641.0,98.0,0,0,0,1,0,1,1,1,0,0,1,1.6390977443609023
2,40.6119595,-73.9993588,100.0,99.0,1.0,1.0,1,0,1,0,2,1.0,1.0,2.0,2,7,15,248,1,25,38,38,7,5.0,4.97,4.97,4.95,4.95,4.97,4.95,7.22,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,2662,238.0,84.0,0,1,0,0,1,0,1,1,0,0,1,1.9259259259259258
1,40.80225,-73.96648,100.0,79.0,382.0,1480.0,354,2,352,0,1,0.0,1.0,1.0,28,58,88,149,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,1853,1385.667299530936,382.2577618941255,1,0,1,0,0,1,1,1,0,0,1,3.020408163265306
4,40.801476,-73.955032,100.0,68.0,47.0,62.0,44,44,0,0,5,1.0,3.0,4.0,0,0,0,251,30,1125,9,0,0,4.89,4.89,4.78,4.78,5.0,4.56,4.67,0.19,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4066,1492.0,554.0,0,0,1,0,1,1,1,1,0,0,1,1.9365351629502572
5,40.6693291,-73.948676,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,2.0,2.0,28,58,88,268,30,60,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,346,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.1127450980392157
5,40.75987,-73.98598,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,1.0,29,59,89,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,0,0,1,0,0,0,1,0,0,4.108433734939759
2,40.73167,-73.7371,100.0,90.0,4.0,6.0,4,4,0,0,3,1.0,1.0,2.0,0,0,0,259,30,365,6,3,1,5.0,5.0,5.0,4.83,5.0,4.83,4.83,0.26,1,1,1,0,1,2,3,1,0,1,0,0,1,0,0,2805,768.0,91.0,0,0,0,0,1,1,0,1,0,0,1,2.3333333333333335
0,40.68872,-73.96875,99.0,23.0,727.0,1336.0,719,0,719,0,1,2.0,6.0,1.0,30,60,90,365,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1385.667299530936,382.2577618941255,1,1,1,0,1,0,1,0,0,0,1,2.541176470588235
3,40.77321641728123,-73.98644522376796,82.0,79.0,85.0,133.0,65,62,3,0,2,1.0,1.0,1.0,0,0,0,248,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,460,1385.667299530936,382.2577618941255,1,0,0,0,0,1,1,0,0,0,1,3.020408163265306
1,40.67325,-73.91569,100.0,83.0,5.0,6.0,5,1,4,0,1,2.0,4.0,4.0,0,0,0,216,30,1125,5,1,0,4.8,4.8,5.0,5.0,5.0,4.2,4.8,0.13,1,0,1,0,1,3,1,1,0,1,1,0,0,0,0,2673,1199.0,354.0,0,1,0,0,1,1,1,1,0,0,1,2.1127450980392157
2,40.80486,-73.95101,100.0,99.0,3.0,6.0,2,1,1,0,2,1.0,2.0,2.0,28,58,88,363,30,365,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.05,1,1,1,0,1,3,1,1,0,0,0,1,0,0,0,4934,1174.0,794.0,0,1,1,0,0,0,1,0,0,0,1,1.9365351629502572
2,40.772226449640925,-73.95446127645391,74.0,71.0,101.0,173.0,80,79,1,0,2,1.0,0.0,1.0,0,0,0,262,30,365,1,1,0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.44,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,1158,148.0,148.0,0,1,1,0,1,1,1,1,0,0,1,2.825
0,40.67894560000001,-73.9437591,100.0,78.0,24.0,28.0,24,5,19,0,2,1.0,0.0,0.0,29,59,89,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,776,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.8409785932721712
3,40.71620885929909,-73.93616798992785,91.2799962938942,0.0,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,29,59,89,269,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,4979,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,2.7847358121330723
2,40.68674,-74.0018,91.2799962938942,100.0,1.0,3.0,1,0,1,0,1,1.0,1.0,1.0,30,60,90,365,30,90,58,0,0,4.83,4.86,4.76,4.9,4.95,4.86,4.81,1.67,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1130,1120.0,461.0,0,0,0,1,1,0,0,1,0,0,0,3.0
5,40.7640886,-73.989899,91.2799962938942,78.69644493311343,1.0,1.0,1,0,0,1,2,2.5,3.0,4.0,0,0,10,75,2,31,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,144,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,3.134851138353765
4,40.76511,-73.98153,92.0,86.0,95.0,126.0,91,91,0,0,2,1.0,1.0,1.0,1,5,35,310,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4522,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,3.9859154929577465
